Customer ID,Age,Gender,Annual Income,Spending Score
ba7f0539-8d6b-4e44-8ded-b45960933fde,85,Female,109068,2
2258a820-c6d2-47be-adcb-ccdbf632566b,81,Female,121655,56
06bda0f6-0b15-48f2-85e0-ca21d46254e0,38,Female,193906,66
6879035a-abf9-4323-bd5e-22524eb5a434,33,Female,167291,88
f8a91903-05a8-49fa-820f-d04aadfbd09d,73,Female,54654,27
e5794b2a-2167-4d0e-abbd-b69ecf78a952,37,Male,186282,5
b9806ee3-81bc-4a2c-90f3-ad7c957f53a3,18,Female,97203,48
7b128ae0-008f-4373-b2fd-44ca65f10527,48,Female,98016,35
fb7f7e1c-b8dd-4bac-94f7-6a286e3e0981,58,Male,154233,32
cbd3ef65-4242-4de4-a5b0-321303d796a5,32,Female,110999,32
c1241915-cacf-4d62-839e-5bf37754c281,51,Female,34274,3
97ece0da-e15f-4710-8e71-b1275f6088be,86,Male,115225,51
592b97a1-46aa-42f7-acb7-0bb15591d4de,60,Female,183866,34
026bcd27-d56c-43de-a91d-6e3dc80a176b,62,Female,24007,7
874f9ee4-8cc8-4b4c-9f28-7e1d9b1d57f8,90,Female,153258,81
7f064faf-22cd-4f42-a444-e6329e828f3a,45,Female,48151,54
417f1400-72c8-4883-a04d-5f0b45bb14b4,29,Female,186921,16
386f5901-66db-4457-8cff-f448dfa59bed,51,Male,188471,4
b956781f-db25-4217-8d35-6d0e52d18300,71,Male,144391,38
cd9c0f34-3415-4d71-876f-ffa6cc12afa5,70,Female,125291,46
1222857d-4f58-46e7-bb0f-593d0c5ff88e,89,Male,59951,13
ee1f3a34-30d6-49c2-87c8-ca13ba725381,77,Male,197572,6
cd74551b-fa48-411b-8f09-862bd2be7668,56,Female,158605,6
c52d0fde-76bf-4ee7-8bbd-d883c304f339,78,Male,82824,22
9ed5962f-270a-4880-bff2-57699d8768d0,88,Female,78240,18
f8cb7e0b-511c-4262-90ae-95a17e7394f6,64,Male,49367,56
573befca-69b9-4339-896e-4c4ab77870f8,41,Female,86738,71
a9b17e09-c450-4e4c-b4bd-c18d74c41ba0,28,Female,20532,20
510189cd-7b01-4809-b4af-3a2f57ef0015,19,Male,113294,97
5d2aba91-f11c-4f84-9d00-8413a4dafd23,50,Female,173091,59
6bab9428-2116-4888-a8e4-714bcc42144e,22,Female,91559,49
89329c48-4973-42f0-a413-55de399231c8,26,Male,57946,80
e1518b17-2d4c-45db-a4ee-abff1ae664c5,63,Female,142120,28
37486c48-ff52-4804-867c-e426c36ea87f,77,Female,155931,47
df6bd3bd-ee9a-4029-9751-16a22b70f711,60,Male,137514,99
bdfe43f6-8fb6-472b-b99b-281b29aa32fd,65,Male,118898,97
7beedf31-535b-4dcb-94f8-50bcdb9d8d23,79,Female,62097,55
f30463f1-213e-41a5-9b8b-7643ffa604af,40,Male,40503,7
9b915a65-cfe7-4ac6-b08d-58a0294d7b6b,47,Male,127556,87
dd42b852-b68a-4f77-8c26-103943d153e8,45,Male,90774,59
8973d450-ab41-447e-9dcf-bac97889d06f,21,Male,124870,19
0d5690cd-d2e1-4260-84a9-ad4cf79451db,55,Male,193741,56
134357ab-1ce6-4185-833e-a86d120c2e7b,56,Female,73071,89
3e76530a-08dd-4c67-a729-fcd5431e72f2,39,Male,56156,44
7edb76be-dacc-46b7-b4a7-e481fdde7941,50,Male,49112,74
b48ca9fc-3ce7-4b68-ab12-b33e930877b0,36,Female,130987,4
46d3559e-e92c-459d-b69b-5c241b5c4aa8,87,Female,182091,14
bd8c8d04-50e2-4f02-b990-90453c1e0312,70,Male,51841,94
3896640f-d3c7-441c-81ba-35cac26d2387,38,Male,93172,96
94ab83dc-d7ee-4652-96db-a8884d349797,85,Male,50325,56
ab5ba77c-5bbe-4537-bc7f-62f12b442f41,85,Female,101047,65
d88805f1-3ca2-4f5f-9e1b-335d5b98778c,55,Male,183905,47
6d88bdc7-f7a3-49d0-897e-06c2a5dfdb5a,75,Female,142861,45
783fb416-c31a-4cce-8b8f-9253bbe8da17,45,Female,20820,8
b495c6fb-e3fa-4e7f-98b9-ba1ee5b02202,52,Male,44444,4
dab0b90a-4da5-4904-aa60-02df4b735eec,32,Male,114698,87
1152a2ea-eeae-4e6e-b645-7e379e9b5036,65,Male,163879,78
7df7c150-d03c-4f78-93b2-da03161495b7,63,Female,120803,9
86911c8a-e12b-4287-9166-d3035664815e,22,Male,186838,6
8f266306-e629-4aa8-a720-cb4abbd1f557,65,Female,40388,52
49a961d1-010a-40e7-a550-2743afd53f51,62,Female,97287,5
e3af6c13-d308-455a-add0-cc5b122333ad,79,Male,83248,13
f53817bf-86e9-4273-8bb3-db82dba124f1,23,Male,37466,97
a688d91d-3d1d-45c7-9f0a-bd1af8d3fd59,34,Female,149280,11
fa8be8a2-f3a8-43ad-b9c0-122b57141660,29,Female,170268,5
6e6a9c08-341c-4463-913a-3dc7e622e384,22,Male,67063,13
7d1e0d9e-6a86-491a-8821-a22655696171,84,Male,87495,34
2a74150b-f591-478c-81e9-f0b956fdfb04,20,Male,74329,96
d1eeafd1-0172-4b65-a8e4-5518e6b20de7,51,Female,28876,9
31ba44ac-c573-4b76-83c2-ab0fbddd0d24,40,Male,172649,68
640adc97-4c87-42ec-8874-43dd8a59fe60,88,Male,118210,46
3ae0b8e5-38fd-4ed2-85fa-db17ddff2b0c,51,Male,68677,21
5268399b-af17-43d4-8c9b-ce4c4f9443fc,54,Female,20970,7
7057d904-e4ba-4697-9fce-fed7e1b79e99,46,Male,69139,20
e334bf53-3b99-4f1b-be45-1aaa618ef8f5,26,Female,59456,94
ac5f7f87-54e7-48ad-9c87-ea852ea6f2df,54,Female,23575,53
6f7757f4-e0af-4acb-a40e-2c56ee830bc0,55,Male,172131,98
cdfd596c-a873-48ad-a972-801124122902,84,Male,164744,76
34970139-e7e4-46c3-b74c-1a05ff9dc324,18,Male,33775,13
af53a6f7-6460-468c-8a37-c5a9a84448a7,41,Male,118905,36
21801254-a966-4efd-9ba0-2dc023c1f6ba,56,Male,124202,54
66104fc6-b68e-4a1d-8ab1-fdb34f18dd98,78,Female,45603,59
02a8cd40-4d7a-48ff-a370-95388d57ef2f,70,Female,68189,3
0093f504-e3ba-4b30-a5a2-47b7ae0dcce1,82,Male,63234,19
c9f0a7d8-eac4-40fa-a370-0ab100847308,89,Female,34904,13
c2213386-f806-4557-a9c0-8f332d6ccb31,42,Male,90377,57
c8c82e11-3aec-416a-ae8a-69ef236546eb,23,Male,159264,70
a3ecb035-17ed-4678-bbc5-a044f72d2489,33,Male,140340,75
428b1bf7-fdcb-4573-bd0d-50d69e8a7f95,60,Male,172766,79
ae57abd1-622d-4fc0-946f-7881a714124d,80,Male,131423,52
abd31464-949a-4ad2-9199-c855406b5d53,20,Male,43889,86
e7497c9a-7221-45db-90cd-36583d070f11,44,Male,130050,5
3de0d33a-9ce8-40ea-a202-2c2a10240f1e,45,Female,104104,47
120b878b-8315-4b51-bb0b-456d894bc0a5,50,Male,75044,29
e099b97d-3fae-4742-80ba-f6b392619271,20,Male,195860,98
1a1928b5-2176-4271-b1c3-e9ad39520b96,22,Female,53327,85
18223e28-a763-46da-be78-1401a71207dd,54,Male,180202,41
513e68ae-c88a-492d-990d-5bbc3c36b026,64,Male,122941,28
dd5c03fe-d5cb-4ec1-9b11-368c7f918e00,51,Male,71073,76
e4502c6d-e7d5-43af-ba66-3d0048308a0b,59,Male,152253,21
ca3d6509-ad9a-462b-b3c6-0e4d5c4622c7,72,Male,189546,59
4efa8a7d-d370-44e6-8177-9c5100f8b3b5,79,Female,140819,59
8dbb85a2-d054-45b9-9fae-c128b2ce1f04,84,Female,79616,25
dd7bf620-4e8e-484f-953e-fe7a7acd2eee,69,Female,183887,37
37ac12eb-42a8-4d3e-8563-309b6c49b59b,39,Female,167940,17
f5350002-7fb3-48de-9bbc-97d434da0fcd,63,Female,39267,54
1515f894-cd2c-4e68-b489-6f27f040c0c9,70,Female,90451,25
bd039e84-1859-4782-ad04-12f8363da5ed,43,Male,36442,39
ff2d703b-80be-4999-9091-84024f3a53aa,49,Female,103063,32
71fcae75-4f45-4eb5-9ac9-3715e931598f,74,Male,137009,14
45ab6677-81fe-4519-babd-d1e37f877a96,83,Male,197898,38
96028839-4704-41ff-8670-37d76cc11ab2,37,Male,184423,28
b1a1d4e0-c677-4615-954a-6d37c3f8af95,64,Male,86981,27
2b0fa6ba-6c9a-4939-8460-382cf5ae880a,45,Male,61391,29
c97eabd2-e9bd-4f5f-a632-fc4429156b7f,31,Male,197578,34
88be2d29-8bd3-4f00-b856-e889dfb342f2,20,Female,148564,82
a94b25e1-3c2e-47f9-9737-27f8557d1ac8,72,Female,173892,13
e0876d2f-deb1-43e5-9415-d0d204e43334,30,Male,46114,91
757f30fa-6204-478c-9f9d-757e18a51a62,29,Male,41076,20
1e5d1e15-3b61-4a1f-b16d-d60b7950e9ad,57,Male,151123,72
9eede71f-2ec9-4e36-9ba9-e9d00fd9b527,62,Female,46973,46
c98c0f2b-94e6-4f38-b8a4-f451bbd7aac9,39,Female,144125,78
19470a5e-a5af-4150-a86f-14e488d092ae,69,Male,69086,65
8f199938-402c-4eb4-9d77-380394d82b93,89,Male,96022,54
9db824e2-ed59-4789-aad3-1cc4486e3ffa,65,Female,107478,59
1310e1d8-4371-409b-9c9c-867d866bed47,47,Female,149458,10
0fd21376-8303-4524-b4e0-f579175ad868,37,Female,143768,96
ff396fa5-0a9d-471b-99c0-0f4452e4628a,82,Female,193101,39
3e6f65e9-1638-40c7-b513-f3e237bd9ee2,44,Female,32358,51
9346a8cd-2eba-4145-962d-63894a6cc9c2,76,Male,23825,38
7c39ed4c-2efb-43ac-abed-d8e8b18d0fbe,42,Female,32499,33
a38ec5c7-d6d4-470b-8f6b-b2c6d54444d9,19,Male,85326,83
e1337b15-7eea-4e87-a9ac-db2dd5e6d1c8,57,Male,112064,71
d12a949d-9626-4fe7-ba46-613eec1eaa10,56,Male,136874,59
32a2254c-21db-4300-8ef8-b0e1ef65b12e,60,Female,56182,28
60062b24-d876-4272-ba67-c6b4c73aa399,90,Male,40000,35
faaa57b8-259a-4a86-9500-d9ece440603f,76,Female,99849,30
24c6bd0f-158a-46ee-8b0a-c23ea59e5965,30,Male,49997,15
821c661e-a0fb-4104-a45a-299905205623,71,Female,153562,91
b248a68b-2ddf-45ba-892f-5a5299b5b4f2,25,Male,120657,50
fe3b90d5-acda-4790-b715-63f044fbd423,74,Female,129142,63
48b9c775-373a-4150-b5bc-87b3a2af3534,41,Female,173239,73
56913d7a-6fcd-482c-a397-70a240783df3,87,Male,147692,71
1500c10b-fb53-44dd-80f8-640e20282687,19,Female,175102,66
486a640b-4c6a-405b-ac91-35836248e301,35,Female,74445,55
3baf61b7-5e9b-4dc6-aa09-32c338da1a2c,78,Female,56392,26
4d52f7ee-f3ca-4159-aa44-0d658a9c07d1,70,Male,30425,65
781f89bc-3c9a-46ae-85a8-5ec8e89a610a,37,Male,109243,11
3a3b9eae-1fd0-4a85-a911-8f0e7ef37c1c,82,Female,28546,91
236f4a48-f144-4eb1-9be5-8c5e2e2285d2,80,Female,79714,57
2f2159d2-db2f-43cc-bdfb-78f93e6fcbbc,80,Female,40730,17
1016c497-7398-43ed-a5cc-2f967503ea2a,73,Male,64806,2
eece7408-112e-42d9-ba22-a53bbf5987d0,39,Male,58394,85
97f2b4f8-2df3-4434-98f7-17d21a617868,35,Female,149263,2
c5606dbe-390c-4784-8d86-c3418df4c9a4,72,Male,79863,35
b3128ef7-d49a-48e1-b865-6df355a8fece,51,Male,65449,89
7a3b9222-ab03-46a3-91a7-6d3c5f6f6a1a,79,Female,20179,82
db6dc9ac-954c-4f0e-bdb4-34ec6e2457e8,78,Female,59920,74
a990865f-5707-4da7-9885-a6c035366de4,70,Female,25739,20
9fe2b294-4084-4b4f-b39f-14e5e3057489,62,Female,123784,41
f1792bd8-b2a0-434b-9944-0df518a10539,72,Male,20921,51
aec0af35-3b92-4097-a7ee-7b04d883d59b,33,Female,57035,39
e479aa63-ad8d-46ad-b91f-1c94c06f2d80,77,Male,164690,73
c1e3909d-6c3d-45cc-badf-de3cbf6709ef,69,Male,152869,11
69e2507d-25db-4d5a-98e4-1ce9376f03e1,21,Male,29017,23
7ea446c0-2b52-4fac-8620-4b84ce1edbde,27,Male,182282,9
ad545811-08fe-44d2-9e94-a9691f0e9ba7,31,Female,97597,41
ddda6fe0-6b7d-4712-a925-cc050456de8d,39,Female,117142,74
78fa3ee8-0757-4459-b153-b5cd3801684c,28,Female,123614,60
3ef2bacb-c20b-4394-977f-6d1c1b98e03e,88,Female,121740,14
3c8a1ed5-aac0-41db-aa89-e902781ca351,33,Male,118693,57
3a0d58b9-6e24-43b3-af40-dc11a0e527e9,82,Male,156850,49
4c131ed8-70d4-44dc-a483-5a8c92fbc0e7,80,Female,188044,20
8b99b631-2d37-4eba-aee1-2dfab8a58a67,89,Male,67968,18
d5b9ba7c-086b-49f8-91c9-0a9d02c57287,65,Male,93707,27
80e96e4f-d1ef-4337-a71b-63f1ef1a5e68,82,Male,68981,54
c0f0086a-efc1-4fc8-aaf9-90a1dc98e640,18,Female,145216,33
5d71a3c3-da0e-4a3e-b3e8-fb0ccf57f95f,81,Female,35606,89
ffc947dd-10f8-4e9c-95d0-30f12c2063c4,53,Male,38664,42
403a207a-df69-4496-a840-a38f081d0d87,23,Female,92139,38
0dbdb3bb-682f-4cb8-a371-8e421f39319a,52,Male,69104,16
7a84b56f-2659-4646-b659-ee526cc3e04c,90,Male,179804,65
108b0bdd-5fa1-4bbf-9cda-ce1aa63a7ed5,71,Male,153322,1
17e280bc-b99c-48de-8b1d-e48fa6fc0f2f,57,Female,71410,42
e775e59a-1b2d-4c6f-aa35-0c15ea1ee931,67,Female,185087,68
2117407a-9aab-4bbc-9fde-db9f457827d8,78,Female,120260,93
11ff5174-3949-45af-aeb8-106302090fb9,29,Male,45087,65
e23db070-0994-4b6c-97eb-4cbef10254be,78,Female,146974,6
8c5577bf-e15e-4c12-ade7-7bca3085d55f,21,Male,86585,87
0fb5bd5c-47f3-46e8-a3df-9e226a190015,20,Male,45952,67
5ec85187-be7e-44bb-b30f-3fe37d3c5192,45,Female,65057,95
daef080e-33ef-431b-9d56-7a89eb3fd2a7,57,Male,79739,54
83c7e0b4-6731-4a8c-a3cb-d81a0873a070,89,Male,113454,80
67bb4839-0fa1-4c2b-82ff-e72a5a7d7a23,32,Male,90214,71
fd4259fc-dca3-485f-b311-4b5e16345ff0,81,Female,22824,10
fbda7a0f-9d5f-46cf-a33b-45de85cd4464,63,Male,78357,9
18f12df7-c7d7-44a3-9c8b-52713a8119ad,60,Male,32191,98
7c972bc6-1804-4496-98a6-95e368b546e2,88,Male,93534,40
00ede4c5-6ad4-4a93-b3dc-1637ecf1ed31,54,Male,46319,39
638dcdbc-595d-4502-adb5-f39a93f13ebd,87,Male,55612,20
d390ba4e-40f7-40f2-a5b3-2f2e9f29c72e,32,Male,58499,85
44a4cb85-4a69-4324-9f95-2acc07ce1f29,24,Female,64324,5
1404033d-2181-48e0-9852-a61faf330e85,47,Male,49759,52
453e53a4-287a-431e-af5d-df6151be4ccb,56,Female,88066,83
38a2ce2c-4111-4f23-a94f-afa40d53fa6d,55,Female,87740,50
50bcecbd-1c2c-4c99-ae10-aa28d0930a71,88,Female,70009,93
a2f384ae-688f-43ac-8e80-61e520a690b0,75,Male,146719,24
29452d6d-3109-4371-b314-f170e912c36e,54,Female,85835,94
8b233cb1-3ed3-4534-9ffd-bee85749f170,67,Female,103862,53
3e65f017-5b6f-482c-82b6-cd7298e6bc9b,80,Male,198066,28
69d35ab5-6ef7-4ad6-b209-cd832f1a0d78,34,Female,104458,65
0ad6e390-5b63-446d-92ed-590af3721c56,85,Male,133883,46
d3010d98-726e-4077-8274-b6f85a26a530,34,Male,81814,48
70c0debb-3ff4-404e-b572-2944a63ae325,45,Female,195469,23
9984e3d9-cef1-4e95-97d5-16c74164f9bc,90,Female,147091,33
31dee36d-62fa-4522-8273-59ebdbc23a99,20,Female,124438,27
c7b61567-964a-45e3-88b0-50502ef7dc3d,41,Female,84442,98
cad0a90a-f29d-4814-82bf-16c96cc50ac2,39,Female,101603,11
d3a7b184-3de5-478d-b769-0f44ec530995,76,Male,182291,22
a7c44755-be68-4978-a331-98420604623e,21,Male,37428,9
685aad63-2c16-40e0-b0ba-fc8e22fe3f90,49,Male,197959,84
2be27074-ba0b-43ce-a341-5c075644868c,71,Male,134411,70
2f266c30-de87-43e4-bac5-c6d46f59a04d,56,Female,165594,76
4a4032a4-e68e-45e5-ae04-881870afbf0f,44,Male,23370,44
77b3de49-e860-4292-a9cd-cb2ba3ca4c27,50,Male,193064,63
396cee31-afcd-4fc4-bb24-86d0fa7d8739,27,Female,105000,81
f4a2e7ce-e86a-48e7-96e1-af08006d3038,50,Male,154562,93
edb4edb8-b0c7-43a8-8e20-fc9cd049678f,41,Male,154487,92
892afd20-d6b4-401e-af01-73b2c16094e5,40,Male,49821,77
7b303a00-5394-4ff1-94a8-3b162fd755cb,63,Male,66491,14
5dfe913b-b2c9-4b63-81de-e03e8b97d2fa,23,Male,198123,70
dcd3d2aa-d032-4556-a228-b5eb7909bf7f,76,Male,146540,98
8250e071-8a4f-47fb-8897-41508c1ed393,79,Male,84929,20
4a5ce3f5-50d7-48e3-95d3-591d94641e29,50,Male,180539,59
e56f4d4c-3a2a-4c52-8caa-448ae13bb9d3,37,Male,120883,82
5f8ff7c6-e105-4b76-bb40-13f1cd72844b,27,Female,165136,32
1e559627-2d62-4e7f-806b-7804fd053e03,53,Female,66142,5
63961924-20ed-434e-bb0a-9367d2462840,27,Male,62648,51
c04ccc79-139a-415d-bd5e-cd1738650f66,82,Male,71027,38
6029ba07-2872-4773-bf26-0ab8dc6321d2,57,Female,173176,64
4e4f6dd9-1303-4256-a91b-c45349b4dc53,44,Male,129040,16
1494983a-a724-4589-ad6e-9c9d86a50550,50,Female,79508,47
6f4a1d81-2cb6-408a-a9f3-ccc269851326,86,Female,50624,67
2b8063c5-b7cd-4056-b570-0ae9d55dfc80,89,Female,130925,23
9c3d83b5-6ee7-43ac-804c-61139dc551f6,25,Male,86222,84
de392eb0-bc48-4fd3-90b7-06446aa1551f,31,Male,30888,64
e83be0fb-297d-4aef-a039-3de03c756311,70,Male,109471,5
0572897f-b8eb-4fe2-a410-c249a5398b9b,62,Female,97013,27
e094a3bb-4b65-42cd-9187-1c69cb30888c,80,Male,37201,31
a8d250f5-57e5-4131-88bc-b1a5ac22f2be,43,Male,190206,58
226d2087-c014-40f6-b743-3b4e6b3fab54,56,Female,171382,37
1cda516d-bf10-42b1-898b-c90344fa3c43,40,Male,137280,78
4d683302-c4d6-4495-a33c-ae563c600207,70,Male,121668,87
d1f30c08-c843-4aa2-8f61-bac987e552dc,65,Male,175966,60
4f92a82a-668e-4a1d-8537-0ac37c2e2ce5,75,Male,22880,90
58276323-89d9-4074-8850-eb9f3cdcbd32,81,Male,195716,59
4c823f88-5965-4c0c-b933-2aff5ee3eb11,47,Male,37878,99
09db9dfe-d927-44c2-9c8c-c638dca3d66c,86,Male,109073,60
c048b835-6f77-465e-9442-1d78d39a6a6e,52,Female,37812,77
e998b5c6-ebdb-44bc-a565-7d2f6e62bb49,26,Female,45405,9
664d285e-c475-493f-a429-63c0799bd7b8,39,Female,97520,43
7ca54b50-6163-473b-861c-b1f97a7a4a7d,36,Female,32461,73
054d8032-44bf-465c-80f8-cdfd90caf095,70,Female,121030,3
121ec49f-3474-4da4-908e-c866b3b3d37c,51,Male,110099,74
03a90569-3cfd-43fb-93b9-5286db351aeb,65,Male,31557,69
2c7f8b8f-112a-46ff-b962-436a02679dd4,23,Female,185325,68
390ae8bd-1da2-4361-94e6-75b47e44a1a1,55,Female,41874,50
1663c72e-20cb-4726-8930-0eb82e69e17e,84,Female,115451,54
f9de7a77-5c04-4a60-90c0-e5414d54bedf,70,Female,28186,46
8ae4140f-4138-436a-b741-50ba734bcb2d,78,Female,56955,69
13681230-31f4-4370-aa06-23aa117cf7ea,42,Male,181116,46
911bea24-8587-4793-9e30-cc16bf7362a0,62,Female,42635,79
f294d363-029d-44a4-b22b-e9efdcea3f5e,48,Female,26228,53
afcd84e5-0524-4ec4-9a8d-31ff27efe4ac,80,Female,104334,37
9970e628-1cc4-431d-bcbc-455a254d8a39,20,Female,81952,29
fd734682-826c-4cfe-9e8b-59bc21e1e3ce,37,Female,170729,84
d5271831-f9bb-4998-8d35-0e6d6e0cc559,45,Female,133976,32
5f78f80e-5709-495a-8268-a37627416505,83,Male,100949,91
641eac8e-0805-4a03-a10a-d5d3d099fa4e,66,Female,99421,54
3032e198-78fd-4939-8d59-e0c5abb130a6,88,Female,35045,25
f868a9e1-093a-47f5-9e4d-607a397ed7b7,80,Female,100270,7
3f886052-810e-4468-8591-180d4fe7d68c,52,Male,25196,48
225b2f6c-787d-46b4-b852-7c9818e13708,38,Female,31020,51
11392a5c-eee1-44e2-a5a6-d1032b0ed9e9,68,Male,97239,46
f1e75461-b055-4379-ae7c-83ab736a0d1d,88,Female,167380,53
c334aa5d-932e-48af-b38c-11ac7b47c522,62,Male,154482,15
9b1d8e1c-1554-4838-851f-6ada0e3ac07b,43,Female,69601,2
b4f92752-ca1d-4e18-89ee-09756151a8da,31,Male,58824,8
2773014a-ed51-4e6f-9cfa-2bbac787a5a3,63,Male,73933,10
eb99d96d-ba08-4bcc-ba20-ba1e844f3471,48,Female,181591,39
b2cc048c-a0be-44bf-afcd-df1ee9da7a70,32,Female,139668,97
e18e1f6a-4662-4014-96f0-8493c6ad5614,67,Female,185347,41
721a2545-e19b-4d03-bdcf-d0fd97c35787,25,Male,178760,93
9301be2d-6c4c-4877-a089-708a1afcee96,75,Male,82445,1
e0f2f5cc-26a4-4f64-805e-7b7f5c596e7d,62,Male,124146,53
1bb397e8-f3c1-449f-88de-19aa444f731f,90,Male,175009,36
d593e51c-fbc2-4f90-9f63-782db0aba301,31,Female,192458,38
c2b25be3-2fe0-4e96-8c71-a64562da86cd,66,Male,89359,53
9d2ded43-6da3-4798-9a20-3bae266623bc,45,Female,23655,66
1f27f717-423d-4170-a922-89e2d9043bae,46,Male,195123,98
68f3b77f-0539-4723-a748-c597a2c474de,32,Male,100814,41
8caa23a6-4ee2-40e5-b09f-544bd452e874,48,Female,182867,59
c03ceddc-a154-4fb6-b17f-628b86a0453b,62,Male,100090,60
a4e8523f-e0f0-45d4-9bb2-ea98678f535c,19,Male,94252,91
a85016b0-1ac7-4e82-b482-c349b3f06d94,85,Male,187630,38
f2fc2eda-1a48-4dcc-b0d7-3551b836c296,47,Female,59703,18
604e0abd-2e16-4cc9-b724-8f0b722f884b,29,Female,198566,49
4435e9f3-533d-4d53-859a-4ed05a13df61,75,Female,152156,78
dce16c16-dc4b-4a54-9eec-304e35c33241,70,Male,35740,23
9609378b-0aa7-4e3a-b6bd-5fabf9398ca9,85,Female,65777,48
bbf101c0-14bf-4fe1-9211-345c781ae707,34,Female,182531,73
e7d96553-e078-4b40-9787-0c35ab65c822,73,Male,175324,44
33fbee27-35a1-4714-9982-229394042560,71,Female,69174,43
0c88da72-7fc4-446b-b843-21624d54872f,62,Female,154779,55
41952d80-916d-410e-9ac8-9cc30fce0ad8,64,Male,93964,8
feb1affc-0c8f-4dfb-84f9-5dc31dd86ed6,44,Male,122787,89
fc0e4bc0-b55d-48b4-af4e-8fe1d76bd037,35,Male,58812,48
3da39186-4bb3-456a-8c72-d0c7f3b49fd1,46,Female,166076,57
2c23947d-b3ac-4c6c-8ed6-d3b1677f0c08,89,Male,125040,36
3bca7aff-99aa-4b70-9c7c-8a8473d0dcfb,86,Male,40589,35
ed94572f-d9fb-476d-9bb7-f00b2e551bf1,87,Male,69367,17
f9dc2141-81f9-4109-b677-0aacf22d8bac,55,Male,114243,52
b37e4c6a-2353-45af-af6b-46100d3b001a,65,Female,53749,98
6778511c-be9f-45da-9927-3de63645873a,57,Male,73586,41
bf03106f-2ae3-4de5-8dd1-77a6db17babd,49,Female,97156,49
97b52c70-9452-466f-8fd4-e29fef8d5633,80,Male,102681,63
11a7d17d-a844-499c-80a5-0b31f8921fd7,81,Male,174829,47
73aa97fa-5a3a-47f9-b51f-5f9e7d29e888,76,Female,177531,51
c0d1fbf7-49ad-4fe7-bcef-2dfd9f4ff9d6,56,Female,145172,51
934fa856-2d1d-4b2a-a7e3-cac0438c936e,78,Male,101668,38
c1be3d1b-dee8-4eec-985c-a9a25602bc6b,50,Male,23835,57
b1dcf6f2-2894-4562-b025-4fcaf8f6fc93,82,Male,39352,11
e2faf6e8-084c-4266-9e1f-f0b7c11f4bdf,74,Female,28750,67
f17a55ed-0c45-44af-bd8c-66c2e08c3378,43,Male,187053,76
26a52001-9448-4a5c-b4a0-8928b63618aa,68,Female,90369,14
66208de8-0486-4192-b63f-0062b56df9c5,26,Male,162256,61
2da8723c-5b66-436e-9f06-0f5efdb43231,61,Male,40536,77
1da14839-f471-4e80-899f-c17d9160fb53,18,Female,169153,70
02a306d0-73b5-4c2b-b5b9-2aaec5473dae,21,Female,20897,37
015b026e-af9c-4af6-a087-c7966bec8b53,87,Male,109348,53
5da73c6d-1677-4125-b744-1ed97e1f8de8,65,Male,46096,15
1c1537ab-b4ab-4ced-a878-3b308829c40a,76,Female,199776,59
765cd79d-af03-4b15-bbb5-6237c064acb9,88,Female,89470,33
3cfbdbc6-4bd3-46d9-ae9c-9a0ec779a7e1,27,Male,169405,64
df7aff5c-66b3-4115-b133-63b1b67e7741,34,Female,46118,9
0d71f159-c030-4ecb-84b2-efd4920f1b64,59,Male,137094,23
776864a1-42f8-4d6f-8da4-eab5c427740f,33,Male,159229,82
2fa27128-d71c-4fe2-a96c-9472265643df,40,Female,26512,49
df4d0bb3-69cc-4c18-91fa-3452d09d557c,48,Female,29548,55
0ee1fbef-ef3a-4f26-b38e-23ee37ba81a3,61,Female,173538,98
73fab2de-7209-4c39-bdfa-be6142fa4212,64,Male,55150,5
04895ca1-b834-4888-9ca7-c528daca4a1b,86,Male,100165,35
3115e980-33a9-48cb-9958-0c5b06c0210d,76,Female,173778,27
178351dd-be30-4d45-a08d-4dc879779584,55,Female,49522,89
0a1b408a-d081-4090-b35c-c5636f3a46be,32,Female,138000,21
28061bd5-ac11-4b2a-b818-e61c5e3a165a,54,Female,42083,57
944297db-60bd-4724-9a30-eb9dd9331e47,29,Female,28458,61
dcc4ddfc-cfa2-4afd-8f70-98ee619032f5,36,Female,69321,50
acd44af4-82ad-4e39-b68d-c3f703460078,88,Male,84624,30
311f036d-2e53-4ff2-94fb-3e5dd194856a,75,Male,134809,35
5e2efc89-a808-4005-b533-b6d7d247a297,61,Male,35349,77
c37c4101-ce48-47ff-a887-735b8c0419f7,44,Male,53498,89
44cb64ae-786b-4ef6-ad7b-c84edd01cb0f,86,Male,145243,25
2dff184b-b27e-45e6-97cc-01e6982e6a1a,32,Male,35564,6
03f58f54-cf32-484e-b559-bcc306841215,31,Female,105433,84
43de5986-860f-41a3-b13b-d3b3ecfff2ac,89,Female,96250,94
085bcbd2-80cf-4753-8504-0da7c5060ecc,26,Male,193927,42
b8fad959-553b-43a0-9d2c-9cd68151ca14,76,Female,76357,25
3d5cb7ea-d4c8-4472-bc53-8e758f845847,90,Male,189570,1
9ff59e35-e054-4e00-8c1d-9a62c028cfbc,74,Female,35999,59
4622f39e-5ad9-4473-8e09-1b855c72303e,65,Male,186952,51
b923cc28-748c-43cb-bc10-04d6a4a19f6b,84,Female,85278,71
30fae8a3-bf0d-481f-8126-42e9f9bc5eac,81,Male,146214,90
b5aac21f-05ae-40be-8d6f-e02169d80cf7,55,Female,155461,46
0c086aca-c456-4144-b1f9-ffcb74b36238,43,Female,73171,15
